Count	Date	Time	Lat	Long	Speed	Altitude	GSR
291	2/6/2018	14:44:52	51.546425	-0.023807	4.20	23.30	344
292	2/6/2018	14:44:53	51.546413	-0.023813	4.00	23.30	345
293	2/6/2018	14:44:54	51.546402	-0.023817	3.78	23.30	345
294	2/6/2018	14:44:55	51.546391	-0.023821	3.65	23.30	346
295	2/6/2018	14:44:55	51.546391	-0.023821	3.65	20.70	350
296	2/6/2018	14:44:56	51.546379	-0.023823	3.82	20.70	347
297	2/6/2018	14:44:57	51.546368	-0.023825	3.59	20.70	342
298	2/6/2018	14:44:58	51.546360	-0.023824	3.98	20.70	347
299	2/6/2018	14:44:59	51.546349	-0.023827	4.26	20.70	343
300	2/6/2018	14:45:0	51.546337	-0.023824	3.15	20.70	344
301	2/6/2018	14:45:1	51.546329	-0.023824	3.19	20.70	342
302	2/6/2018	14:45:1	51.546329	-0.023824	3.19	19.30	349
303	2/6/2018	14:45:2	51.546326	-0.023825	3.00	19.30	344
304	2/6/2018	14:45:3	51.546322	-0.023827	1.85	19.30	347
305	2/6/2018	14:45:4	51.546318	-0.023829	1.70	19.30	341
306	2/6/2018	14:45:4	51.546318	-0.023829	1.70	18.50	352
307	2/6/2018	14:45:5	51.546314	-0.023830	1.43	18.50	348
308	2/6/2018	14:45:6	51.546307	-0.023830	2.52	18.50	344
309	2/6/2018	14:45:7	51.546303	-0.023831	3.13	18.50	347
310	2/6/2018	14:45:8	51.546295	-0.023832	2.93	18.50	350
311	2/6/2018	14:45:9	51.546288	-0.023831	2.65	18.50	348
312	2/6/2018	14:45:10	51.546280	-0.023834	3.54	18.50	346
313	2/6/2018	14:45:11	51.546268	-0.023838	3.39	18.50	346
314	2/6/2018	14:45:12	51.546261	-0.023841	3.32	18.50	344
315	2/6/2018	14:45:13	51.546249	-0.023844	3.67	18.50	346
316	2/6/2018	14:45:14	51.546242	-0.023848	3.87	18.50	345
317	2/6/2018	14:45:15	51.546230	-0.023851	3.85	18.50	347
318	2/6/2018	14:45:16	51.546219	-0.023853	4.09	18.50	344
319	2/6/2018	14:45:17	51.546215	-0.023868	3.80	18.50	348
320	2/6/2018	14:45:18	51.546207	-0.023879	3.76	18.50	347
321	2/6/2018	14:45:19	51.546196	-0.023888	2.70	18.50	346
322	2/6/2018	14:45:20	51.546185	-0.023892	3.52	18.50	346
323	2/6/2018	14:45:21	51.546177	-0.023894	3.67	18.50	348
324	2/6/2018	14:45:22	51.546165	-0.023898	3.76	18.50	349
325	2/6/2018	14:45:23	51.546158	-0.023900	3.22	18.50	348
326	2/6/2018	14:45:24	51.546150	-0.023902	3.63	18.50	347
327	2/6/2018	14:45:24	51.546150	-0.023902	3.63	10.40	352
328	2/6/2018	14:45:25	51.546143	-0.023903	3.02	10.40	347
329	2/6/2018	14:45:26	51.546135	-0.023904	2.39	10.40	347
330	2/6/2018	14:45:27	51.546131	-0.023905	1.69	10.40	348
331	2/6/2018	14:45:28	51.546127	-0.023903	1.93	10.40	347
332	2/6/2018	14:45:29	51.546127	-0.023902	0.81	10.40	348
333	2/6/2018	14:45:30	51.546127	-0.023902	0.11	10.40	343
334	2/6/2018	14:45:31	51.546127	-0.023903	1.09	10.40	344
335	2/6/2018	14:45:31	51.546127	-0.023903	1.09	8.10	353
336	2/6/2018	14:45:32	51.546116	-0.023900	2.32	8.10	345
337	2/6/2018	14:45:33	51.546108	-0.023899	1.56	8.10	345
338	2/6/2018	14:45:34	51.546104	-0.023898	1.11	8.10	348
339	2/6/2018	14:45:35	51.546101	-0.023897	0.19	8.10	344
340	2/6/2018	14:45:35	51.546101	-0.023897	0.19	8.60	346
341	2/6/2018	14:45:36	51.546097	-0.023897	0.19	8.60	348
342	2/6/2018	14:45:36	51.546097	-0.023897	0.19	8.70	351
343	2/6/2018	14:45:37	51.546097	-0.023897	0.09	8.70	348
344	2/6/2018	14:45:38	51.546097	-0.023894	0.30	8.70	345
345	2/6/2018	14:45:38	51.546097	-0.023894	0.30	8.20	349
346	2/6/2018	14:45:39	51.546093	-0.023892	1.76	8.20	344
347	2/6/2018	14:45:40	51.546089	-0.023887	3.19	8.20	346
348	2/6/2018	14:45:41	51.546082	-0.023875	4.20	8.20	347
349	2/6/2018	14:45:42	51.546074	-0.023866	4.50	8.20	345
350	2/6/2018	14:45:43	51.546062	-0.023855	4.72	8.20	340
351	2/6/2018	14:45:44	51.546055	-0.023846	4.15	8.20	340
352	2/6/2018	14:45:45	51.546047	-0.023835	4.37	8.20	340
353	2/6/2018	14:45:46	51.546040	-0.023826	3.69	8.20	341
354	2/6/2018	14:45:47	51.546032	-0.023816	4.07	8.20	345
355	2/6/2018	14:45:48	51.546024	-0.023807	3.67	8.20	345
356	2/6/2018	14:45:49	51.546017	-0.023793	4.02	8.20	346
357	2/6/2018	14:45:50	51.546013	-0.023780	4.24	8.20	341
358	2/6/2018	14:45:50	51.546013	-0.023780	4.24	9.00	351
359	2/6/2018	14:45:51	51.546005	-0.023767	4.28	9.00	343
360	2/6/2018	14:45:52	51.545998	-0.023755	4.89	9.00	344
361	2/6/2018	14:45:53	51.545990	-0.023743	4.96	9.00	343
362	2/6/2018	14:45:54	51.545982	-0.023732	3.89	9.00	343
363	2/6/2018	14:45:55	51.545975	-0.023720	3.74	9.00	344
364	2/6/2018	14:45:55	51.545975	-0.023720	3.74	8.90	346
365	2/6/2018	14:45:56	51.545967	-0.023711	3.76	8.90	344
366	2/6/2018	14:45:57	51.545959	-0.023700	4.07	8.90	344
367	2/6/2018	14:45:58	51.545948	-0.023690	3.93	8.90	347
368	2/6/2018	14:45:59	51.545940	-0.023681	4.02	8.90	345
369	2/6/2018	14:45:59	51.545940	-0.023681	4.02	9.40	348
370	2/6/2018	14:46:0	51.545929	-0.023670	4.24	9.40	343
371	2/6/2018	14:46:1	51.545921	-0.023662	3.85	9.40	345
372	2/6/2018	14:46:2	51.545914	-0.023654	3.30	9.40	345
373	2/6/2018	14:46:3	51.545902	-0.023650	3.17	9.40	340
374	2/6/2018	14:46:4	51.545895	-0.023642	3.26	9.40	347
375	2/6/2018	14:46:4	51.545895	-0.023642	3.26	8.20	348
376	2/6/2018	14:46:5	51.545887	-0.023635	2.85	8.20	345
377	2/6/2018	14:46:6	51.545879	-0.023627	4.35	8.20	343
378	2/6/2018	14:46:7	51.545868	-0.023619	4.17	8.20	343
379	2/6/2018	14:46:8	51.545860	-0.023610	3.96	8.20	344
380	2/6/2018	14:46:9	51.545849	-0.023601	4.57	8.20	343
381	2/6/2018	14:46:9	51.545849	-0.023601	4.57	8.10	347
