Count,Date,Time,Lat,Long,Speed,Altitude,GSR,normalised_gsr,time_audio,rms,centroid_hz,bandwidth_hz,flatness,2D_x,2D_y,3D_x,3D_y,3D_z
3608,27/5/2018,15:56:3,51.541756,-0.031835,4.87,9.8,518,0.0694237864358978,26.4,1.726969834416853,25.766223617874587,35.2568239448532,5.2077653356353256e-08,-5.621318,4.833495,10.090328,4.1527934,-0.9053093
3609,27/5/2018,15:56:4,51.541744,-0.031819,5.07,9.8,514,-0.0097741891865789,26.40731707317073,1.6369851756522953,24.976399331632088,34.915800158889745,4.9117040417601055e-08,-5.5782924,4.6934547,10.021686,4.315221,-0.85511243
3610,27/5/2018,15:56:4,51.541744,-0.031819,5.07,9.9,520,0.1090227742471362,26.414634146341463,1.6427829942961312,23.802163318210653,34.302639985610746,4.540607852921017e-08,-5.51723,4.7013636,10.038874,4.302895,-0.8720226
3611,27/5/2018,15:56:5,51.541737,-0.031804,4.94,9.9,513,-0.0295736830921981,26.421951219512195,1.6485808129399642,22.62792730478979,33.689479812332046,4.169511664082108e-08,-5.5076723,4.5183496,9.952287,4.4948587,-0.83574253
3612,27/5/2018,15:56:5,51.541737,-0.031804,4.94,9.7,518,0.0694237864358978,26.429268292682927,3.680242773099689,18.68398619615626,28.9446478283905,3.33608738493286e-08,-5.1013722,2.761801,9.362583,6.6276903,-0.501834
3613,27/5/2018,15:56:6,51.541729,-0.03179,4.48,9.7,514,-0.0097741891865789,26.43658536585366,6.674687178748717,13.42375571243307,22.236258166364788,2.2829438460932033e-08,-4.00759,0.4607143,9.072188,8.779811,0.61185175
3614,27/5/2018,15:56:6,51.541729,-0.03179,4.48,9.8,519,0.089223280341517,26.44390243902439,9.669131584397745,8.163525228709883,15.527868504339075,1.2298003072535464e-08,-1.5820693,-1.1920907,9.387658,10.244844,3.3722737
3615,27/5/2018,15:56:7,51.541725,-0.031774,4.52,9.8,521,0.1288222681527554,26.451219512195124,18.395622597420267,5.223167665505531,11.180275674053458,6.0590430824852665e-09,0.54103374,0.021091774,10.487556,9.870278,5.742098
3616,27/5/2018,15:56:7,51.541725,-0.031774,4.52,10.1,525,0.2080202437752321,26.458536585365856,32.75281447318065,4.561666390420762,9.151739485793083,4.03666515889262e-09,1.0801076,1.3470106,11.077422,8.875644,6.6327667
3617,27/5/2018,15:56:8,51.541721,-0.031757,4.89,10.1,527,0.2476192315864706,26.465853658536588,47.11000634894103,3.9001651153359935,7.123203297532709,2.0142872352999753e-09,1.9781982,3.9272723,11.883915,7.024039,8.644413
3618,27/5/2018,15:56:8,51.541721,-0.031757,4.89,10.2,530,0.3070177133033281,26.47317073170732,60.39927189706913,3.40602552904925,5.810993100017789,7.364348469996107e-10,1.940222,4.4467773,11.931176,6.440727,9.02662
3619,27/5/2018,15:56:9,51.541714,-0.031739,4.91,10.2,531,0.3268172072089473,26.48048780487805,71.53074109826903,3.250048259168692,5.9461539111971495,9.629319991831568e-10,2.1149404,7.564512,12.144901,4.542199,10.38802
3620,27/5/2018,15:56:9,51.541714,-0.031739,4.91,10.2,533,0.3664161950201857,26.48780487804878,82.66221029947435,3.094070989288058,6.081314722376576,1.1894291513668126e-09,2.1288066,7.7470837,12.200378,4.3215203,10.587617
3621,27/5/2018,15:56:10,51.54171,-0.03172,5.0,10.2,526,0.2278197376808514,26.495121951219517,90.57269537139976,2.989040160412139,6.25813918908132,1.411314612077902e-09,3.2810714,6.2147946,12.973548,5.938252,10.614411
3622,27/5/2018,15:56:10,51.54171,-0.03172,5.0,10.3,530,0.3070177133033281,26.502439024390245,81.27577529629464,3.1561795801252424,6.657542647720038,1.608563117002653e-09,2.1200733,7.463961,12.241421,4.656986,10.421656
3623,27/5/2018,15:56:11,51.541702,-0.031702,5.11,10.3,529,0.287218219397709,26.509756097560977,71.97885522118955,3.323318999838346,7.056946106358756,1.8058116219274038e-09,1.9339656,4.3680553,11.879744,6.489832,8.978211
3624,27/5/2018,15:56:11,51.541702,-0.031702,5.11,10.2,528,0.2674187254920898,26.51707317073171,62.68193514608445,3.4904584195514494,7.456349564997474,2.0030601268521554e-09,1.946831,4.239561,11.861974,6.6685734,8.843459
3625,27/5/2018,15:56:12,51.541698,-0.031687,4.26,10.2,519,0.089223280341517,26.52439024390244,49.18075276719839,3.71856648509018,8.5735670213989,3.129760137147513e-09,2.1325295,1.3285543,11.338031,9.269586,7.4255304
3626,27/5/2018,15:56:12,51.541698,-0.031687,4.26,10.5,522,0.1486217620583746,26.53170731707317,35.612415837616,3.947648400907781,9.702250098406331,4.2713062473593895e-09,1.5592562,1.1866997,11.098889,9.19313,6.849109
3627,27/5/2018,15:56:13,51.541691,-0.031673,4.57,10.5,517,0.0496242925302786,26.539024390243902,22.04407890804021,4.176730316725271,10.830933175413216,5.4128523575707105e-09,1.225677,-0.31889066,10.440907,10.471892,6.226604
3628,27/5/2018,15:56:13,51.541691,-0.031673,4.57,10.7,520,0.1090227742471362,26.546341463414635,15.516069726790374,4.969534971274826,12.50742039566292,6.790161768052228e-09,0.31595784,-0.34387097,10.221174,10.07981,5.4496646
3629,27/5/2018,15:56:14,51.541683,-0.031659,4.94,10.7,517,0.0496242925302786,26.553658536585367,10.63001617811906,5.893811875293556,14.311667307037734,8.222456243529437e-09,-0.102238126,-1.1056051,9.56198,10.488757,4.8513722
3630,27/5/2018,15:56:14,51.541683,-0.031659,4.94,10.7,519,0.089223280341517,26.5609756097561,5.743962629447745,6.818088779312285,16.11591421841255,9.654750719006646e-09,-1.1420611,-0.8054378,9.602786,9.965976,3.9209425
3631,27/5/2018,15:56:15,51.541672,-0.031643,5.07,10.7,514,-0.0097741891865789,26.56829268292683,3.2746457905526416,10.424255893660678,19.763989225711025,1.8280784048414187e-08,-3.1981812,-1.2255691,8.936692,10.233978,1.7841198
3632,27/5/2018,15:56:15,51.541672,-0.031643,5.07,10.8,516,0.0298247986246594,26.575609756097563,2.17960797229794,15.555481752227108,24.460558369604904,3.099754200948325e-08,-4.8866463,1.3224473,9.379095,7.9407597,-0.1741309
3633,27/5/2018,15:56:16,51.541664,-0.031627,4.87,10.8,513,-0.0295736830921981,26.582926829268292,1.084570154043237,20.686707610793537,29.157127513498786,4.3714299970552324e-08,-5.3855104,3.371274,9.647367,5.8831573,-0.75787514
3634,27/5/2018,15:56:16,51.541664,-0.031627,4.87,10.7,516,0.0298247986246594,26.590243902439028,0.4692812991930203,28.511688305037808,31.665399567465617,6.201648923396922e-08,-5.7988505,4.6645412,10.200603,4.352611,-1.0754825
3635,27/5/2018,15:56:17,51.54166,-0.031611,4.33,10.7,514,-0.0097741891865789,26.59756097560976,0.4079696675563809,39.44721000659251,31.64679436287341,8.676830519665248e-08,-6.1182947,5.566042,10.470684,3.5300386,-1.8391695
3636,27/5/2018,15:56:17,51.54166,-0.031611,4.33,10.8,517,0.0496242925302786,26.60487804878049,0.3466580359197117,50.38273170815253,31.6281891582812,1.1152012115934775e-07,-6.291138,6.20448,10.601404,3.0476668,-2.396638
3637,27/5/2018,15:56:18,51.541653,-0.031596,4.2,10.8,512,-0.0493731769978173,26.61219512195122,0.3189415285142277,58.61077001168232,31.58231813268974,1.255750459159059e-07,5.091459,10.160704,10.777368,2.7475605,-2.7981408
3638,27/5/2018,15:56:18,51.541653,-0.031596,4.2,11.0,516,0.0298247986246594,26.619512195121956,0.373195027813272,60.23271777773688,31.46992020531538,1.135302236421869e-07,5.1062446,10.171072,10.790395,2.7279632,-2.8233163
3639,27/5/2018,15:56:19,51.541649,-0.03158,4.69,11.0,512,-0.0493731769978173,26.626829268292685,0.4274485271123163,61.85466554379144,31.35752227794102,1.0148540136846785e-07,5.1093135,10.173384,10.792455,2.726225,-2.8256993
3640,27/5/2018,15:56:19,51.541649,-0.03158,4.69,11.0,516,0.0298247986246594,26.634146341463417,0.5012238917577615,62.76836078605124,31.464256814732792,8.937993386471843e-08,5.111891,10.174256,10.787991,2.7303789,-2.8214307
3641,27/5/2018,15:56:20,51.541645,-0.031562,5.07,11.0,512,-0.0493731769978173,26.64146341463415,0.7218912303173164,58.35282086538929,33.21985018949216,7.681814226541966e-08,5.1006002,10.167775,10.765035,2.7587895,-2.7869287
3642,27/5/2018,15:56:20,51.541645,-0.031562,5.07,10.9,518,0.0694237864358978,26.64878048780488,0.9425585688768712,53.93728094472735,34.97544356425152,6.425635066612086e-08,-6.279028,6.240323,10.632045,2.9901834,-2.4627516
3643,27/5/2018,15:56:21,51.541641,-0.031544,4.85,10.9,512,-0.0493731769978173,26.65609756097561,1.1632259074363192,49.52174102406755,36.73103693901003,5.169455906682816e-08,-6.276528,6.1870933,10.593548,3.0552516,-2.386068
3644,27/5/2018,15:56:21,51.541641,-0.031544,4.85,10.9,521,0.1288222681527554,26.663414634146346,1.4254914403598056,46.16469079008831,36.928959388526586,5.3885663720405676e-08,-6.1980762,5.998825,10.506492,3.2240212,-2.1911793
3645,27/5/2018,15:56:22,51.541634,-0.031527,4.41,10.9,512,-0.0493731769978173,26.670731707317078,1.690228614876658,42.87053288054183,37.0343296418126,5.6953341806046274e-08,-6.119696,5.7798996,10.476092,3.288968,-2.104292
3646,27/5/2018,15:56:22,51.541634,-0.031527,4.41,11.1,522,0.1486217620583746,26.678048780487806,1.9549657893935104,39.57637497099536,37.13969989509861,6.002101989168689e-08,-6.0127683,5.470694,10.3686285,3.613091,-1.6117885
3647,27/5/2018,15:56:23,51.541626,-0.031513,4.2,11.1,512,-0.0493731769978173,26.68536585365854,1.9496799411093024,34.61417911179008,36.11139372677255,5.9527515134301835e-08,-6.012995,5.115843,10.355978,3.9345694,-1.4131924
3648,27/5/2018,15:56:23,51.541626,-0.031513,4.2,11.3,517,0.0496242925302786,26.69268292682927,1.8639752290597569,29.15520444003202,34.74545349762506,5.7973410895709824e-08,-5.741231,4.863968,10.141633,4.0967617,-0.9773422
3649,27/5/2018,15:56:24,51.541618,-0.031499,4.59,11.3,515,0.0100253047190402,26.700000000000003,1.7782705170102109,23.69622976827396,33.379513268477574,5.64193066571178e-08,-5.5282707,4.597615,9.995923,4.4052253,-0.8559115
3650,27/5/2018,15:56:24,51.541618,-0.031499,4.59,11.5,518,0.0694237864358978,26.70731707317073,1.999238652608948,19.298645386249063,30.814733922463308,4.78708868158786e-08,-5.1169195,2.8807118,9.322789,6.546764,-0.47748265
3651,27/5/2018,15:56:25,51.541611,-0.031484,4.76,11.5,516,0.0298247986246594,26.714634146341464,2.427113912000209,15.617163566791554,27.441117552034346,3.4603517333880494e-08,-4.5240946,1.9899259,8.9608345,7.481273,-0.08163895
3652,27/5/2018,15:56:25,51.541611,-0.031484,4.76,11.4,520,0.1090227742471362,26.7219512195122,2.854989171391677,11.935681747332255,24.067501181603745,2.133614785187594e-08,-3.6278162,0.70793784,9.017408,8.409386,1.0445702
3653,27/5/2018,15:56:26,51.541603,-0.03147,4.54,11.4,515,0.0100253047190402,26.729268292682928,3.043472798450289,10.189682385220983,22.60944752355706,1.4097191449580214e-08,-3.173047,0.8828483,8.364939,8.772552,1.0395044
3654,27/5/2018,15:56:26,51.541603,-0.03147,4.54,11.3,520,0.1090227742471362,26.73658536585366,2.9063906379770605,11.075883924787108,23.75650448256306,1.5056704779650605e-08,-3.5537744,0.6704454,8.992296,8.4505005,1.1089349
3655,27/5/2018,15:56:27,51.541599,-0.031456,4.2,11.3,515,0.0100253047190402,26.743902439024392,2.769308477503832,11.962085464353232,24.903561441569057,1.6016218109720998e-08,-3.7464237,1.244231,8.570711,8.266139,0.53908205
3656,27/5/2018,15:56:27,51.541599,-0.031456,4.2,11.2,519,0.089223280341517,26.751219512195124,2.547534590586919,13.216159260025387,26.326113266696165,1.9233342879050383e-08,-3.8804102,1.0402397,9.038948,8.134165,0.714955
3657,27/5/2018,15:56:28,51.541595,-0.03144,4.57,11.2,514,-0.0097741891865789,26.758536585365857,2.0721458054611754,15.571850518274848,28.57365243547861,2.9211032338762866e-08,-4.5435605,2.1378686,8.900906,7.358364,-0.1218281
3658,27/5/2018,15:56:28,51.541595,-0.03144,4.57,11.2,517,0.0496242925302786,26.765853658536585,1.5967570203356625,17.927541776523164,30.821191604259973,3.918872179847051e-08,-4.951475,2.7679658,9.202512,6.630696,-0.39865264
3659,27/5/2018,15:56:29,51.541592,-0.031422,4.82,11.2,513,-0.0295736830921981,26.77317073170732,1.178465766292768,19.9337255920768,32.65548519309787,4.806080603529389e-08,-5.2789946,3.664576,9.533823,5.6346054,-0.6841527
3660,27/5/2018,15:56:29,51.541592,-0.031422,4.82,11.1,518,0.0694237864358978,26.78048780487805,1.4451205334513089,17.747193405472117,29.532455577340595,4.3669971822305614e-08,-4.9823174,2.7641628,9.219792,6.6496034,-0.40205076
3661,27/5/2018,15:56:30,51.541584,-0.031404,5.0,11.1,514,-0.0097741891865789,26.78780487804878,1.7117753006098495,15.56066121886744,26.40942596158332,3.927913760931733e-08,-4.630252,1.8965913,9.0304,7.5495095,-0.15331848
3662,27/5/2018,15:56:31,51.54158,-0.031388,4.2,11.1,518,0.0694237864358978,26.795121951219517,1.9784300677683904,13.37412903226276,23.28639634582605,3.4888303396329054e-08,-3.8893316,0.77412635,9.075498,8.449504,0.7262025
3663,27/5/2018,15:56:31,51.54158,-0.031388,4.2,11.1,520,0.1090227742471362,26.80243902439025,2.0737505232029707,12.336615053313777,21.791656300291848,3.163068225888695e-08,-3.5945673,0.33198944,9.123582,8.785019,1.1043044
3664,27/5/2018,15:56:32,51.541573,-0.031376,4.46,11.1,516,0.0298247986246594,26.809756097560975,2.1507823236468653,11.42175016529345,20.47072397531931,2.8494023132854392e-08,-3.6838117,-0.10133617,9.202914,9.253515,1.0752263
3665,27/5/2018,15:56:32,51.541573,-0.031376,4.46,11.1,518,0.0694237864358978,26.81707317073171,2.2278141240907594,10.506885277273124,19.149791650346767,2.535736400682182e-08,-3.2994084,-0.19487898,9.242572,9.27956,1.5148463
3666,27/5/2018,15:56:33,51.541565,-0.031361,5.44,11.1,514,-0.0097741891865789,26.82439024390244,1.8760975387299827,12.261201692524358,21.75439864076932,2.9516348228368873e-08,-3.865469,0.37625438,9.016963,8.907334,0.75226563
3667,27/5/2018,15:56:33,51.541565,-0.031361,5.44,11.3,516,0.0298247986246594,26.83170731707317,1.3659304629630589,15.001954676376112,25.80974842166423,3.6371548469673626e-08,-4.526589,1.7534949,9.01954,7.7047486,-0.052896146
3668,27/5/2018,15:56:34,51.541553,-0.031348,4.7,11.3,514,-0.0097741891865789,26.839024390243903,0.855763387196135,17.742707660227868,29.865098202559142,4.3226748710978386e-08,-4.860025,2.7639134,9.07346,6.683718,-0.3446642
3669,27/5/2018,15:56:34,51.541553,-0.031348,4.7,11.2,517,0.0496242925302786,26.846341463414635,0.9928678000239228,17.813270407196466,29.932188903919847,4.18576178550313e-08,-4.9493995,2.7452893,9.17979,6.648458,-0.3701778
3670,27/5/2018,15:56:35,51.541542,-0.031337,4.74,11.2,513,-0.0295736830921981,26.853658536585368,1.645258665351849,15.75812102423444,26.82426586072885,3.3941178072361194e-08,-4.6000857,1.9644321,8.979881,7.474445,-0.16731942
3671,27/5/2018,15:56:36,51.541534,-0.031325,4.7,11.2,517,0.0496242925302786,26.8609756097561,2.2976495306797755,13.702971641272416,23.716342817537857,2.6024738289691074e-08,-3.960592,0.7949192,9.039623,8.462484,0.64375156
3672,27/5/2018,15:56:37,51.541527,-0.031312,4.13,11.2,517,0.0496242925302786,26.868292682926832,3.660318875640284,12.362894910370647,21.87393902361261,2.0821052692263843e-08,-3.7519853,0.3287996,9.10975,8.885852,0.9532202
3673,27/5/2018,15:56:38,51.541523,-0.031296,4.52,11.2,518,0.0694237864358978,26.875609756097564,6.16542746287997,12.1729685531883,22.067045094731792,1.9980665328906306e-08,-3.6879199,0.4174393,9.104456,8.831132,0.98033285
3674,27/5/2018,15:56:38,51.541523,-0.031296,4.52,11.3,527,0.2476192315864706,26.882926829268293,8.67053605011844,11.983042196006044,22.26015116585088,1.9140277965549185e-08,-3.5149276,0.5556222,9.097578,8.631153,1.203109
3675,27/5/2018,15:56:39,51.541515,-0.03128,4.87,11.3,515,0.0100253047190402,26.890243902439025,10.535061813209468,11.88292113654562,22.5851789273379,1.8313593898311432e-08,-3.767291,0.66065764,8.878238,8.722284,0.767263
3676,27/5/2018,15:56:39,51.541515,-0.03128,4.87,11.3,524,0.1882207498696129,26.89756097560976,9.989446583499197,12.120685236116737,23.40655136403178,1.753846737284615e-08,-3.6017654,0.6289538,9.064424,8.4944935,1.0988077
3677,27/5/2018,15:56:40,51.541508,-0.031263,4.74,11.3,516,0.0298247986246594,26.90487804878049,9.44383135378892,12.358449335687853,24.227923800725662,1.676334084738087e-08,-3.8217015,0.9738474,8.726118,8.353911,0.6113662
3678,27/5/2018,15:56:40,51.541508,-0.031263,4.74,11.3,523,0.1684212559639938,26.91219512195122,8.839448860822957,12.731286225701998,25.08528528521292,1.6165493067462572e-08,-3.6761208,0.72315675,9.053398,8.389858,1.0346717
3679,27/5/2018,15:56:41,51.5415,-0.031248,4.91,11.3,514,-0.0097741891865789,26.919512195121957,6.68744748882969,16.661225981354427,26.890407933273632,2.023622977249916e-08,-4.7164855,1.9690098,9.101239,7.4950814,-0.21725793
3680,27/5/2018,15:56:41,51.5415,-0.031248,4.91,11.1,518,0.0694237864358978,26.92682926829269,4.535446116836424,20.591165737006857,28.695530581334346,2.4306966477535745e-08,-5.4079137,2.837244,9.585422,6.4894004,-0.64073265
3681,27/5/2018,15:56:42,51.541492,-0.031234,4.67,11.1,512,-0.0493731769978173,26.934146341463418,2.3834447448431577,24.521105492659288,30.500653229395056,2.8377703182572333e-08,-5.6553,4.3194637,10.055303,4.7133636,-0.9550019
3682,27/5/2018,15:56:42,51.541492,-0.031234,4.67,11.1,515,0.0100253047190402,26.941463414634143,1.6947028047871433,27.80808143009108,31.81906205274497,3.571689908669703e-08,-5.758696,4.646099,10.1850815,4.4006634,-1.063129
3683,27/5/2018,15:56:43,51.541485,-0.031221,4.76,11.1,511,-0.0691726709034365,26.94878048780488,1.237878515501512,30.99315154344613,33.06032971823879,4.357412573954215e-08,-5.8730555,4.8576603,10.244962,4.0981736,-1.1454146
3684,27/5/2018,15:56:43,51.541485,-0.031221,4.76,11.2,515,0.0100253047190402,26.95609756097561,0.7810542262158804,34.178221656801185,34.30159738373261,5.1431352392387264e-08,-6.0499887,5.086007,10.369822,3.9514663,-1.4410326
3685,27/5/2018,15:56:44,51.541477,-0.031206,4.91,11.2,511,-0.0691726709034365,26.963414634146343,0.6130152057583653,37.48346574279474,34.275498459428235,6.388244679789752e-08,-6.09611,5.4112706,10.436158,3.6927269,-1.6883148
3686,27/5/2018,15:56:44,51.541477,-0.031206,4.91,11.2,516,0.0298247986246594,26.970731707317075,0.574844116844769,40.842752562045824,33.67945953024457,7.839942255963453e-08,-6.0943274,5.593424,10.462778,3.502224,-1.8519651
3687,27/5/2018,15:56:45,51.541466,-0.031193,4.69,11.2,514,-0.0097741891865789,26.978048780487807,0.5366730279311726,44.202039381296906,33.083420601060915,9.291639832137152e-08,-6.138152,5.844165,10.510595,3.2778728,-2.1280959
3688,27/5/2018,15:56:45,51.541466,-0.031193,4.69,11.2,518,0.0694237864358978,26.98536585365854,0.5195949078741974,47.08934609522299,32.81552751986238,9.95407661067071e-08,-6.228905,6.044749,10.546517,3.1647553,-2.2609673
3689,27/5/2018,15:56:46,51.541458,-0.03118,4.78,11.2,512,-0.0493731769978173,26.99268292682927,0.522269834471845,49.5346550465813,32.854934956141086,9.877390060268201e-08,-6.2825246,6.196725,10.595168,3.0487754,-2.3962102
3690,27/5/2018,15:56:46,51.541458,-0.03118,4.78,11.0,516,0.0298247986246594,27.0,0.5249447610694914,51.97996399793841,32.89434239241978,9.800703509865732e-08,-6.2940407,6.233014,10.631621,2.9969842,-2.4576662
3691,27/5/2018,15:56:47,51.541451,-0.031166,4.24,11.0,511,-0.0691726709034365,27.00731707317073,0.5420246068927691,51.535932002810426,32.74900264276799,9.571490071764581e-08,-6.3062673,6.2418575,10.603791,3.0136623,-2.4537153
3692,27/5/2018,15:56:47,51.541451,-0.031166,4.24,11.0,516,0.0298247986246594,27.014634146341464,0.5866953645514857,45.55771060555197,32.24980160177453,9.050129496625729e-08,-6.2069974,5.9946213,10.528484,3.211062,-2.206811
3693,27/5/2018,15:56:48,51.541447,-0.031151,4.56,11.0,512,-0.0493731769978173,27.0219512195122,0.6313661222102025,39.57948920829351,31.75060056078107,8.528768921486875e-08,-6.110574,5.562207,10.472971,3.5258396,-1.8468846
3694,27/5/2018,15:56:48,51.541447,-0.031151,4.56,11.0,515,0.0100253047190402,27.02926829268293,0.854026199733361,33.21645104168824,30.50472319164508,7.736028494906035e-08,-6.1991506,4.894032,10.447785,4.1964526,-1.5316429
3695,27/5/2018,15:56:49,51.541439,-0.031134,4.93,11.0,515,0.0100253047190402,27.03658536585366,1.9480724929546995,24.96945698023659,25.603326151850958,5.614687779583893e-08,-6.1966653,3.4451408,10.3066635,5.7134314,-1.1992277
3696,27/5/2018,15:56:49,51.541439,-0.031134,4.93,11.0,520,0.1090227742471362,27.043902439024397,3.042118786176038,16.722462918784938,20.701929112056828,3.4933470642617484e-08,-5.3793674,0.7513482,10.011352,8.419524,-0.34871998
3697,27/5/2018,15:56:50,51.541435,-0.031117,4.93,11.0,517,0.0496242925302786,27.051219512195125,4.136165079397376,8.475468857333286,15.8005320722627,1.3720063489396061e-08,-1.9058781,-1.4306741,9.364439,10.451417,3.142328
3698,27/5/2018,15:56:50,51.541435,-0.031117,4.93,11.0,521,0.1288222681527554,27.058536585365854,5.227896874543527,7.037614477296716,13.85468665105269,1.0631077490467644e-08,-0.4658936,-0.6417028,9.896351,10.118384,4.5838666
3699,27/5/2018,15:56:51,51.541431,-0.031102,4.15,11.0,519,0.089223280341517,27.065853658536582,6.3196198893485,5.6255914314029045,11.920053489394329,7.610848779667872e-09,0.40871084,-0.60788363,10.130835,10.340799,5.4710565
3700,27/5/2018,15:56:51,51.541431,-0.031102,4.15,11.4,519,0.089223280341517,27.07317073170732,7.411342904153473,4.213568385509094,9.985420327735962,4.590620068868099e-09,1.3440417,-0.16194193,10.588308,10.3993025,6.3525114
3701,27/5/2018,15:56:52,51.541424,-0.031088,4.57,11.4,518,0.0694237864358978,27.08048780487805,6.896931165851876,3.9889704763131,10.12940357596043,4.2912121205272545e-09,1.360252,-0.24128048,10.526749,10.457147,6.3146086
3702,27/5/2018,15:56:52,51.541424,-0.031088,4.57,11.4,519,0.089223280341517,27.087804878048782,6.036682585617513,4.020051835941137,10.720959565757845,4.577657917106565e-09,1.2119181,-0.17175354,10.512772,10.372647,6.231167
3703,27/5/2018,15:56:53,51.541412,-0.031075,4.74,11.4,516,0.0298247986246594,27.095121951219515,5.17643400538315,4.051133195569175,11.312515555555262,4.8641037136858775e-09,0.81875074,-0.85096014,9.980869,10.712439,5.798985
3704,27/5/2018,15:56:53,51.541412,-0.031075,4.74,11.5,519,0.089223280341517,27.102439024390247,4.306778383327329,5.07088965947419,13.14889297478779,9.398781106040988e-09,0.2182945,-0.5706658,9.997391,10.27866,5.269376
3705,27/5/2018,15:56:54,51.541405,-0.03106,5.09,11.5,516,0.0298247986246594,27.10975609756098,3.4320447980536493,6.624337363326573,15.657230565075825,1.6226672900301372e-08,-1.2207732,-2.0457444,8.792059,10.749022,3.6396832
3706,27/5/2018,15:56:54,51.541405,-0.03106,5.09,11.3,517,0.0496242925302786,27.117073170731707,2.5573112127803945,8.1777850671782,18.16556815536264,2.3054564694558444e-08,-1.8911474,-1.2392123,8.91595,10.072506,2.966309
3707,27/5/2018,15:56:55,51.541401,-0.031046,4.41,11.3,514,-0.0097741891865789,27.12439024390244,2.070604137082522,10.273690994165776,20.610083318197525,3.12651368796907e-08,-3.1359527,-1.173071,8.884462,10.2033,1.7931803
3708,27/5/2018,15:56:56,51.541393,-0.031031,4.48,11.3,515,0.0100253047190402,27.13170731707317,2.010984988406118,12.966662720260304,22.98435124903724,4.099757957443392e-08,-3.964569,0.6155719,8.986044,8.675692,0.6502189
3709,27/5/2018,15:56:56,51.541393,-0.031031,4.48,11.3,521,0.1288222681527554,27.139024390243904,1.9513658397297136,15.65963444635483,25.358619179876957,5.073002226917714e-08,-4.517123,1.3984672,9.262974,7.9174595,0.17937656
3710,27/5/2018,15:56:57,51.541389,-0.031015,4.7,11.3,514,-0.0097741891865789,27.14634146341464,2.0054329391910417,17.029228315944067,26.89019118785564,5.4369006131890406e-08,-4.749009,1.9263381,9.1452055,7.491211,-0.24804132
3711,27/5/2018,15:56:57,51.541389,-0.031015,4.7,11.5,518,0.0694237864358978,27.153658536585368,2.321455414605829,15.34950048121128,26.480026786167,4.396746772081466e-08,-4.4852643,1.8030275,9.021069,7.6554236,0.033932418
3712,27/5/2018,15:56:58,51.541382,-0.030999,4.59,11.5,515,0.0100253047190402,27.1609756097561,2.637477890020617,13.669772646478492,26.06986238447837,3.356592930973891e-08,-4.151837,1.7318522,8.655208,7.863704,0.19318134
3713,27/5/2018,15:56:58,51.541382,-0.030999,4.59,11.5,520,0.1090227742471362,27.168292682926836,2.9299983754982,12.133296189685296,25.602116909513978,2.415277365464299e-08,-3.7836785,0.88779104,9.029066,8.314566,0.96555775
3714,27/5/2018,15:56:59,51.541378,-0.030983,4.46,11.5,515,0.0100253047190402,27.17560975609756,3.0641896656101157,11.561881647427729,24.746456835641737,2.1398196566114547e-08,-3.699744,1.2205219,8.528319,8.30777,0.57884413
3715,27/5/2018,15:56:59,51.541378,-0.030983,4.46,11.5,520,0.1090227742471362,27.182926829268293,3.198380955722096,10.99046710516988,23.89079676176908,1.8643619477584773e-08,-3.5669284,0.67713153,8.978537,8.441166,1.1218138
3716,27/5/2018,15:57:0,51.54137,-0.030968,4.78,11.5,516,0.0298247986246594,27.190243902439025,3.332572245834076,10.419052562912032,23.03513668789642,1.5889042389054992e-08,-3.1874397,0.87656873,8.412092,8.7391205,1.0379628
3717,27/5/2018,15:57:0,51.54137,-0.030968,4.78,11.4,519,0.089223280341517,27.19756097560976,3.0197960794448693,10.8255202540792,23.62601719704876,2.1817077247865115e-08,-3.5019836,0.64365864,8.956164,8.469158,1.1464807
3718,27/5/2018,15:57:1,51.541363,-0.030954,4.59,11.4,514,-0.0097741891865789,27.20487804878049,2.686378683054337,11.277147143753432,24.283699833394422,2.8146080426875123e-08,-3.6227996,1.2209892,8.488409,8.343098,0.6014925
3719,27/5/2018,15:57:1,51.541363,-0.030954,4.59,11.6,518,0.0694237864358978,27.212195121951225,2.3529612866638057,11.728774033427667,24.941382469740088,3.4475083605885135e-08,-3.7323546,0.8597922,8.996188,8.338583,0.9520622
3720,27/5/2018,15:57:2,51.541355,-0.03094,4.8,11.6,514,-0.0097741891865789,27.219512195121958,2.370120615403152,12.24778047610425,24.631595709112624,3.711854708829269e-08,-3.7513592,1.2953246,8.525861,8.244137,0.51257044
3721,27/5/2018,15:57:3,51.541344,-0.030926,5.33,11.6,517,0.0496242925302786,27.226829268292686,2.4847451503752684,12.78551937178898,24.052838998283967,3.8737379267879625e-08,-3.8652058,0.84095454,8.940389,8.412959,0.6706806
3722,27/5/2018,15:57:3,51.541344,-0.030926,5.33,11.2,521,0.1288222681527554,27.23414634146341,2.599369685347329,13.323258267473449,23.47408228745559,4.0356211447465766e-08,-3.7896426,0.77451205,9.086827,8.388972,0.86263245
3723,27/5/2018,15:57:4,51.541336,-0.030911,4.94,11.2,515,0.0100253047190402,27.241463414634147,2.6534267204086808,13.43250955371609,23.8033590392024,3.8561183115189406e-08,-3.9847167,0.70353913,8.936362,8.560436,0.55753666
